1,100,0.000876
1,100,0.00046
1,100,0.000349
1,100,0.000525
1,100,0.002475
1,100,0.000427
1,100,0.000672
1,100,0.000369
1,100000,0.056159
1,100000,0.039722
1,100000,0.038589
1,100000,0.038592
1,100000,0.03893
1,100000,0.039317
1,100000,0.038404
1,100000,0.041061
1,1000000,0.455367
1,1000000,0.415444
1,1000000,0.417444
1,1000000,0.416045
1,1000000,0.416282
1,1000000,0.446041
1,1000000,0.416719
1,1000000,0.419383
1,1000000,0.416931
